price,model_year,model,condition,cylinders,fuel,odometer,transmission,type,paint_color,is_4wd,date_posted,days_listed
38995,2018.0,chevrolet silverado 1500,excellent,,gas,40418.0,automatic,truck,red,,2018-12-08,10
11997,,chevrolet colorado,excellent,4,gas,93435.0,automatic,pickup,white,,2018-11-29,10
5950,2012.0,chrysler 200,excellent,4,gas,111256.0,automatic,sedan,silver,,2018-06-21,36
10950,2011.0,jeep liberty,excellent,6,gas,101709.0,automatic,SUV,black,1.0,2019-01-17,51
8950,2013.0,volkswagen jetta,excellent,5,gas,,automatic,sedan,grey,,2019-04-13,98
14600,2016.0,honda accord,excellent,4,gas,35500.0,automatic,sedan,brown,,2019-02-02,34
3700,2004.0,chevrolet malibu,good,4,gas,82099.0,automatic,sedan,silver,,2018-11-04,35
5800,2011.0,honda civic,like new,4,gas,119556.0,automatic,sedan,silver,,2018-06-03,46
34950,2016.0,toyota tacoma,like new,6,gas,20810.0,automatic,truck,white,1.0,2018-05-26,12
5950,2001.0,ram 2500,excellent,8,gas,133455.0,automatic,truck,,,2018-11-15,68
1950,1999.0,nissan sentra,excellent,,gas,288951.0,automatic,sedan,grey,,2018-09-23,43
14950,2012.0,chevrolet silverado 2500hd,excellent,8,gas,210105.0,automatic,truck,white,1.0,2018-12-19,38
9950,2007.0,chevrolet silverado 1500,excellent,8,hybrid,241395.0,automatic,truck,red,1.0,2018-09-08,49
4995,2005.0,toyota sienna,excellent,6,gas,170000.0,automatic,mini-van,custom,,2019-03-30,40
12500,2016.0,toyota camry le,like new,4,gas,54000.0,automatic,sedan,blue,1.0,2018-09-24,14
4400,2000.0,gmc sierra,excellent,8,gas,192374.0,automatic,pickup,,1.0,2018-06-05,32
5800,2010.0,honda accord,good,4,gas,76058.0,automatic,sedan,grey,,2019-01-07,60
22950,2016.0,ram 1500,excellent,8,gas,37000.0,automatic,truck,white,1.0,2018-09-23,6
5000,2002.0,ram 1500,excellent,8,gas,120000.0,manual,pickup,red,1.0,2018-10-04,30
3300,2003.0,toyota corolla,excellent,4,gas,126143.0,automatic,sedan,silver,,2019-01-22,35
1800,2000.0,jeep grand cherokee,good,8,gas,160000.0,automatic,SUV,grey,1.0,2019-02-16,65
2650,2001.0,ram 1500,fair,8,gas,250000.0,automatic,truck,brown,1.0,2018-07-03,85
28950,2017.0,jeep wrangler,excellent,,gas,39888.0,automatic,SUV,white,1.0,2018-12-23,62
54950,2017.0,ford f350,excellent,8,diesel,49500.0,automatic,truck,white,1.0,2018-08-17,56
15900,2013.0,gmc sierra 1500,excellent,8,gas,61775.0,automatic,truck,,1.0,2018-09-06,73
2400,2013.0,chevrolet malibu,salvage,,gas,,automatic,sedan,silver,,2018-05-18,51
4200,,subaru impreza,excellent,4,gas,168800.0,automatic,hatchback,red,1.0,2019-01-07,87
12950,2008.0,gmc sierra 2500hd,good,8,gas,129029.0,automatic,truck,,1.0,2019-02-25,25
11950,2013.0,ford f-150,good,6,gas,,automatic,truck,white,1.0,2018-09-23,43
7950,2011.0,ford f-150,good,6,gas,171511.0,automatic,truck,white,1.0,2018-09-26,31
9500,2008.0,ford f-150,excellent,8,gas,110000.0,automatic,truck,silver,1.0,2019-01-18,6
11000,2011.0,subaru impreza,excellent,4,gas,65000.0,manual,hatchback,,1.0,2018-12-01,11
10997,2013.0,ford f250 super duty,excellent,8,gas,224848.0,automatic,truck,white,1.0,2018-07-14,5
10100,2011.0,jeep grand cherokee laredo,excellent,6,gas,113400.0,automatic,SUV,silver,1.0,2019-02-15,23
23000,,chevrolet silverado 1500,like new,8,gas,82000.0,automatic,truck,white,,2018-11-16,17
13500,2017.0,jeep cherokee,excellent,4,gas,67700.0,automatic,SUV,,1.0,2018-07-19,14
3900,,ford focus se,good,4,gas,149875.0,automatic,sedan,black,,2018-11-29,31
17985,2011.0,chevrolet tahoe,excellent,8,gas,128316.0,automatic,SUV,,1.0,2018-06-13,164
5995,2004.0,ford explorer,excellent,6,gas,135187.0,automatic,SUV,blue,1.0,2018-05-12,35
5500,,nissan maxima,excellent,6,gas,107190.0,automatic,sedan,silver,,2019-03-21,17
3200,2010.0,dodge grand caravan,good,6,gas,206000.0,automatic,mini-van,,,2019-03-14,27
11500,2011.0,ford f-150,excellent,8,gas,160000.0,automatic,pickup,grey,1.0,2018-09-22,63
4500,1994.0,ford f-250,fair,,diesel,273000.0,automatic,pickup,,1.0,2018-08-02,42
13995,2012.0,ford f250 super duty,like new,8,gas,61172.0,automatic,pickup,white,,2018-06-03,40
37500,2016.0,gmc sierra 1500,excellent,8,gas,19700.0,automatic,truck,white,1.0,2018-06-16,61
12000,2005.0,ford f250 super duty,fair,8,diesel,220000.0,automatic,truck,,1.0,2018-10-09,40
4600,2014.0,nissan versa,excellent,4,gas,74650.0,manual,sedan,grey,,2018-12-25,50
12999,2014.0,ford escape,like new,4,gas,74286.0,automatic,SUV,white,,2018-10-28,45
3999,2011.0,nissan sentra,excellent,4,gas,130203.0,automatic,sedan,,,2018-08-09,9
11999,2011.0,ford ranger,excellent,4,gas,116279.0,automatic,pickup,white,,2019-02-14,140
5495,2004.0,ford expedition,excellent,8,gas,159000.0,automatic,SUV,,1.0,2019-02-22,59
8497,2011.0,ford mustang,excellent,6,gas,117897.0,automatic,coupe,,,2019-02-27,31
33212,2017.0,ford f250 super duty,good,8,diesel,86000.0,automatic,truck,,1.0,2018-11-25,49
950,1997.0,ford explorer,fair,,gas,140000.0,automatic,SUV,red,1.0,2019-04-15,10
8900,2011.0,gmc sierra 2500hd,fair,8,diesel,91520.0,automatic,pickup,,1.0,2019-02-05,27
16000,2011.0,chevrolet tahoe,excellent,8,gas,56500.0,automatic,SUV,black,,2019-02-18,71
3250,1999.0,chevrolet tahoe,excellent,8,gas,,automatic,SUV,black,1.0,2019-03-27,111
27674,2018.0,ford f-150,good,6,gas,,automatic,truck,white,1.0,2019-01-30,56
7900,,nissan altima,excellent,4,gas,57838.0,automatic,sedan,brown,,2018-07-11,90
29900,2016.0,chevrolet silverado 2500hd,excellent,8,gas,,automatic,truck,white,,2018-10-14,17
19905,2014.0,chevrolet silverado 1500,good,6,gas,,automatic,truck,custom,,2018-12-06,17
16905,2014.0,gmc acadia,good,6,gas,106578.0,automatic,SUV,black,1.0,2019-03-06,73
17977,2017.0,ford focus,excellent,4,gas,72721.0,manual,hatchback,yellow,,2018-06-19,11
12905,2013.0,toyota camry,good,6,gas,59052.0,automatic,sedan,,,2019-02-03,136
6500,2015.0,nissan altima,excellent,4,gas,81300.0,automatic,sedan,blue,,2018-12-23,45
4700,2000.0,chevrolet silverado,fair,8,gas,,automatic,pickup,grey,1.0,2018-07-15,35
25901,2015.0,chevrolet suburban,good,8,gas,,automatic,SUV,black,,2019-02-11,22
18905,2012.0,gmc yukon,good,8,gas,83558.0,automatic,SUV,white,,2018-05-11,27
4575,2005.0,chevrolet trailblazer,excellent,6,gas,,automatic,SUV,red,1.0,2018-08-15,11
4998,2005.0,toyota corolla,excellent,4,gas,168878.0,automatic,sedan,silver,,2018-11-22,56
19905,2017.0,ford f-150,good,6,gas,83633.0,automatic,truck,white,,2018-07-08,33
8177,2007.0,toyota prius,excellent,4,gas,122920.0,automatic,hatchback,silver,,2018-12-03,109
22905,2012.0,jeep wrangler,good,6,gas,,automatic,SUV,black,1.0,2018-10-04,44
6999,2013.0,nissan sentra,excellent,,gas,80000.0,automatic,sedan,red,,2018-11-09,42
8995,2013.0,dodge grand caravan,excellent,6,gas,118000.0,automatic,van,blue,,2018-05-05,30
3995,2002.0,chevrolet tahoe,good,8,gas,170801.0,automatic,SUV,,1.0,2019-02-25,7
10995,2008.0,ford f150,excellent,8,gas,148000.0,automatic,truck,white,1.0,2018-07-07,13
16995,2006.0,ford f350,excellent,8,diesel,176000.0,automatic,truck,blue,1.0,2018-08-08,31
15905,2013.0,hyundai santa fe,good,6,gas,71230.0,automatic,SUV,black,1.0,2018-09-28,25
8905,2009.0,toyota rav4,good,4,gas,123560.0,automatic,SUV,silver,,2018-07-31,34
13905,2007.0,chevrolet silverado 1500,good,8,gas,141435.0,automatic,truck,white,,2018-09-25,47
7695,2014.0,chevrolet cruze,excellent,,gas,98882.0,automatic,sedan,red,,2018-07-09,40
9990,2006.0,ford f350 super duty,good,8,diesel,200650.0,automatic,truck,grey,,2019-01-06,27
2600,2005.0,ford explorer,good,,gas,140000.0,automatic,SUV,white,1.0,2019-02-09,22
14988,2010.0,chevrolet silverado 1500,good,,gas,,automatic,truck,silver,,2018-11-17,24
14905,,buick enclave,good,,gas,103408.0,automatic,SUV,silver,,2018-12-27,6
13905,2007.0,toyota tundra,good,8,gas,101620.0,automatic,truck,red,,2018-05-26,48
6995,2016.0,chevrolet cruze,good,4,gas,111716.0,automatic,sedan,silver,,2018-10-20,24
12905,2009.0,chevrolet tahoe,good,8,gas,118608.0,automatic,SUV,silver,,2019-03-14,71
5905,2010.0,toyota corolla,good,4,gas,152876.0,automatic,sedan,white,,2019-03-05,7
15905,2006.0,toyota tacoma,good,6,gas,148951.0,automatic,truck,blue,1.0,2018-07-31,30
23990,2011.0,ram 2500,excellent,6,diesel,93344.0,automatic,pickup,silver,1.0,2018-07-11,1
8905,2012.0,volkswagen jetta,good,4,gas,,automatic,sedan,white,,2019-02-21,36
7905,2014.0,nissan versa,good,4,gas,55172.0,automatic,sedan,,,2018-07-26,12
10988,2016.0,ford focus,good,4,gas,55794.0,automatic,sedan,,,2018-08-18,29
5500,2010.0,toyota camry le,good,4,gas,154000.0,automatic,sedan,white,,2019-02-02,51
12988,2016.0,kia soul,good,4,gas,,automatic,wagon,white,,2018-12-30,86
11905,,gmc sierra 1500,good,8,gas,146676.0,automatic,truck,,,2018-05-21,42
3900,2015.0,nissan versa,good,4,gas,92953.0,automatic,hatchback,blue,,2019-01-09,45
8500,2010.0,gmc acadia,excellent,6,gas,127000.0,automatic,SUV,grey,,2018-12-18,32
2250,2005.0,chevrolet trailblazer,like new,6,gas,196962.0,automatic,SUV,silver,,2018-11-12,27
6990,,chrysler town & country,excellent,6,gas,140733.0,automatic,van,white,,2018-10-31,51
17490,2011.0,jeep wrangler,like new,6,gas,111122.0,automatic,SUV,brown,1.0,2018-05-25,15
21990,2012.0,jeep wrangler,like new,6,gas,100230.0,automatic,SUV,,1.0,2018-11-13,13
29990,2016.0,gmc sierra 1500,like new,8,gas,72291.0,automatic,pickup,black,1.0,2018-12-15,76
3490,2004.0,toyota camry,good,4,gas,233118.0,automatic,sedan,blue,,2018-06-19,25
6700,2012.0,volkswagen passat,excellent,5,gas,102000.0,automatic,sedan,white,,2018-05-15,94
14950,2013.0,chevrolet silverado 1500,good,8,gas,132857.0,automatic,truck,,1.0,2019-03-10,19
35500,,ram 3500,excellent,6,diesel,53600.0,automatic,truck,,1.0,2018-06-25,33
26500,2015.0,ford f-150,excellent,,gas,87700.0,automatic,truck,,1.0,2018-11-11,16
5999,1994.0,chevrolet corvette,good,8,gas,54263.0,automatic,coupe,black,,2018-06-07,65
3000,2004.0,chevrolet trailblazer,good,6,gas,168123.0,automatic,SUV,blue,1.0,2019-02-08,14
1900,2005.0,volkswagen passat,fair,4,diesel,,automatic,sedan,grey,,2018-06-30,14
10900,2007.0,toyota 4runner,excellent,8,gas,180252.0,automatic,SUV,white,1.0,2018-07-02,9
3500,,jeep grand cherokee,good,6,gas,,automatic,SUV,white,1.0,2018-12-14,24
44900,2018.0,ram 2500,good,8,diesel,19204.0,automatic,truck,black,1.0,2018-05-30,59
8000,2013.0,subaru impreza,like new,4,gas,127.0,automatic,wagon,silver,1.0,2019-01-11,55
10000,2006.0,chevrolet silverado 1500,good,8,gas,130000.0,automatic,truck,red,1.0,2018-06-02,7
4900,2005.0,gmc yukon,excellent,8,gas,206000.0,automatic,SUV,silver,,2018-08-09,64
10900,2011.0,toyota rav4,excellent,,gas,136278.0,automatic,SUV,grey,1.0,2019-03-13,46
6900,2002.0,toyota tundra,excellent,8,gas,215500.0,automatic,truck,red,1.0,2018-08-24,12
6900,,jeep grand cherokee laredo,excellent,6,gas,134512.0,automatic,SUV,silver,1.0,2018-09-03,75
8600,2012.0,acura tl,good,6,gas,164000.0,automatic,sedan,grey,,2018-09-01,76
3495,2006.0,jeep grand cherokee laredo,like new,6,gas,157065.0,automatic,SUV,red,,2018-07-01,87
16450,2017.0,hyundai sonata,like new,4,gas,,automatic,sedan,white,,2018-11-12,74
4400,2000.0,gmc sierra,excellent,8,gas,192374.0,automatic,pickup,black,1.0,2018-09-14,108
3500,1999.0,gmc yukon,good,8,gas,247000.0,automatic,SUV,black,1.0,2018-08-02,20
8988,2010.0,jeep grand cherokee laredo,like new,,gas,143075.0,automatic,SUV,,1.0,2018-05-04,94
3250,1999.0,chevrolet silverado 1500,good,,gas,222640.0,automatic,truck,red,,2018-10-03,32
6250,2004.0,jeep grand cherokee,good,8,gas,133546.0,automatic,SUV,white,1.0,2019-04-15,3
19700,2017.0,chevrolet camaro lt coupe 2d,good,6,gas,35807.0,other,coupe,black,,2019-01-03,18
21400,2014.0,ford f150 supercrew cab xlt,good,8,gas,94321.0,other,pickup,black,1.0,2018-05-11,54
1750,1999.0,toyota camry,good,4,gas,198000.0,automatic,sedan,grey,,2018-10-07,40
15500,2013.0,ford f-150,excellent,8,gas,,automatic,truck,white,1.0,2018-09-15,24
11490,2016.0,nissan altima,excellent,4,gas,51000.0,automatic,sedan,red,,2019-03-20,14
9995,2003.0,ford f250,good,8,diesel,,automatic,pickup,brown,1.0,2018-12-12,48
3450,2004.0,chevrolet silverado 1500,excellent,,gas,156.0,automatic,pickup,white,,2018-09-23,37
6900,2005.0,chevrolet suburban,good,8,gas,,automatic,SUV,white,1.0,2018-07-22,43
14950,2012.0,ram 1500,excellent,8,gas,114773.0,automatic,truck,grey,1.0,2018-08-30,72
6950,2013.0,nissan altima,excellent,4,gas,158786.0,automatic,sedan,grey,,2019-03-20,37
18995,2013.0,gmc sierra 1500,excellent,8,gas,135000.0,automatic,pickup,white,1.0,2019-03-31,24
14950,2012.0,ram 1500,excellent,8,gas,114773.0,automatic,truck,grey,1.0,2019-04-17,60
6950,,nissan altima,excellent,4,gas,158786.0,automatic,sedan,grey,,2018-10-07,43
18980,2015.0,ford explorer,excellent,6,gas,51000.0,automatic,SUV,white,1.0,2018-10-01,38
3800,,jeep grand cherokee,excellent,8,gas,194000.0,automatic,offroad,silver,1.0,2018-07-07,22
3995,2010.0,honda accord,like new,4,gas,190553.0,automatic,sedan,blue,,2018-08-24,56
5500,2013.0,nissan versa,excellent,4,gas,84878.0,manual,sedan,white,,2019-04-02,24
19500,2012.0,chevrolet camaro lt coupe 2d,good,6,gas,16684.0,other,coupe,black,,2018-12-13,38
17500,2007.0,jeep wrangler unlimited,excellent,6,gas,85000.0,automatic,SUV,silver,1.0,2019-03-26,25
27980,2016.0,toyota tacoma,like new,6,gas,77000.0,automatic,truck,grey,1.0,2019-04-15,42
28995,2017.0,ford f350,good,8,diesel,137494.0,automatic,truck,white,1.0,2019-02-12,102
2700,,honda civic lx,salvage,4,gas,163000.0,automatic,sedan,black,,2018-10-17,53
3000,2003.0,dodge grand caravan,good,6,gas,,automatic,mini-van,blue,,2018-06-03,29
18500,2008.0,ram 3500,like new,6,diesel,168000.0,automatic,truck,white,,2018-08-05,58
4295,2003.0,chevrolet colorado,good,4,gas,203417.0,automatic,truck,white,,2018-09-27,93
39900,2018.0,toyota highlander,excellent,6,gas,7985.0,automatic,SUV,,1.0,2018-05-20,0
6950,2000.0,ford f150,like new,8,gas,,automatic,truck,white,1.0,2018-08-31,28
26000,2015.0,chevrolet silverado 1500 crew,good,8,gas,92281.0,automatic,pickup,,1.0,2018-06-22,21
21000,2018.0,nissan frontier crew cab sv,good,6,gas,21737.0,other,pickup,white,,2018-12-22,20
22300,2018.0,nissan frontier crew cab sv,good,6,gas,12675.0,other,pickup,,,2018-12-14,86
26700,,ford f150 supercrew cab xlt,good,6,gas,48278.0,other,pickup,brown,1.0,2018-08-31,27
22900,,ford f150 supercrew cab xlt,good,6,gas,,automatic,pickup,white,1.0,2018-06-03,17
18700,2017.0,nissan frontier crew cab sv,good,6,gas,40002.0,other,pickup,white,,2018-11-05,44
28900,2017.0,ford f150 supercrew cab xlt,good,6,gas,,automatic,pickup,white,1.0,2019-04-03,67
6800,2009.0,ford f-150,good,8,gas,125000.0,automatic,truck,white,,2018-12-02,15
28900,2016.0,ford f150 supercrew cab xlt,good,6,gas,30761.0,other,pickup,,1.0,2018-10-15,24
2995,2004.0,toyota camry le,excellent,4,gas,200000.0,automatic,sedan,silver,,2018-09-05,87
22500,2019.0,nissan frontier crew cab sv,good,6,gas,26344.0,other,pickup,,1.0,2019-03-15,118
6790,2011.0,honda cr-v,excellent,4,gas,225000.0,automatic,SUV,grey,1.0,2018-11-19,8
26700,2017.0,ford mustang gt coupe 2d,good,8,gas,7430.0,other,coupe,white,,2018-07-31,41
26900,2014.0,ford mustang gt coupe 2d,good,8,gas,15201.0,automatic,coupe,blue,,2019-03-13,23
18400,2016.0,chevrolet camaro lt coupe 2d,good,6,gas,,other,coupe,blue,,2019-03-01,34
19600,2016.0,chevrolet camaro lt coupe 2d,good,6,gas,,other,coupe,,,2019-02-15,13
29600,2015.0,ford mustang gt coupe 2d,good,8,gas,3915.0,other,coupe,,,2018-10-02,27
23900,2017.0,chevrolet camaro lt coupe 2d,good,6,gas,16376.0,other,coupe,white,,2018-12-01,84
3500,2009.0,nissan versa,excellent,4,gas,88000.0,automatic,sedan,,,2018-11-11,24
7200,2013.0,chrysler 300,excellent,6,gas,160000.0,automatic,sedan,,,2018-12-03,31
8500,2009.0,nissan murano,excellent,6,gas,78200.0,automatic,SUV,black,1.0,2018-08-06,35
3500,,ford explorer,excellent,8,gas,115000.0,automatic,SUV,white,,2018-11-16,27
5999,2005.0,ford f150,good,8,gas,,automatic,pickup,black,1.0,2018-12-29,33
4500,2012.0,nissan altima,excellent,4,gas,124000.0,automatic,sedan,black,,2018-08-18,17
3250,2004.0,nissan frontier,good,4,gas,189000.0,automatic,truck,grey,,2018-07-03,40
21600,,chevrolet camaro lt coupe 2d,good,,gas,28936.0,other,coupe,grey,,2019-01-19,36
1,2005.0,toyota 4runner,like new,,gas,181234.0,automatic,SUV,white,,2018-12-25,23
3500,2002.0,gmc sierra 2500hd,fair,8,gas,152000.0,automatic,pickup,white,1.0,2018-06-20,33
9900,2008.0,ford f-250,excellent,8,gas,162000.0,automatic,pickup,white,1.0,2018-06-14,23
3850,2007.0,acura tl,good,6,gas,186000.0,automatic,sedan,,,2018-12-21,63
4495,2005.0,toyota prius,good,4,hybrid,198000.0,automatic,hatchback,blue,,2019-02-07,89
9000,2009.0,gmc sierra,good,8,gas,173600.0,automatic,truck,white,1.0,2019-04-09,20
12995,2012.0,toyota highlander,like new,6,gas,128000.0,automatic,SUV,red,1.0,2019-02-28,24
4995,,toyota corolla,like new,4,gas,147000.0,automatic,sedan,blue,,2018-07-30,66
3450,2007.0,hyundai sonata,good,6,gas,182000.0,automatic,sedan,blue,,2018-05-11,27
5950,2012.0,chevrolet equinox,good,4,gas,151000.0,automatic,wagon,black,,2019-02-28,48
7700,2008.0,chevrolet silverado 1500,good,8,gas,181000.0,automatic,truck,white,1.0,2018-06-05,59
3650,2008.0,hyundai sonata,good,6,gas,143000.0,automatic,sedan,grey,,2018-10-29,53
4950,2007.0,ford explorer,good,6,gas,167000.0,automatic,wagon,white,1.0,2018-09-02,92
3050,2001.0,chevrolet impala,good,6,gas,196000.0,automatic,sedan,silver,,2019-01-08,32
3950,2002.0,chevrolet trailblazer,good,,gas,143000.0,automatic,wagon,custom,1.0,2018-07-26,32
3850,2003.0,ford explorer,good,6,gas,191000.0,automatic,wagon,blue,1.0,2018-07-05,76
26975,2016.0,jeep wrangler,excellent,,gas,22675.0,automatic,offroad,grey,1.0,2018-10-06,46
16995,2014.0,ford f-150,excellent,6,gas,159025.0,automatic,pickup,white,1.0,2019-01-17,28
22900,,ford f150 supercrew cab xlt,good,6,gas,73711.0,automatic,pickup,white,1.0,2019-01-31,40
8750,2009.0,ford expedition,good,8,gas,,automatic,SUV,blue,1.0,2019-03-04,28
4595,2012.0,dodge grand caravan,good,6,gas,152624.0,automatic,mini-van,black,,2019-02-05,11
13795,2010.0,chevrolet silverado,good,8,gas,110824.0,automatic,pickup,grey,1.0,2018-05-31,64
5695,2008.0,ram 1500,good,8,gas,,automatic,pickup,,1.0,2019-04-17,15
12500,2016.0,toyota camry le,like new,4,gas,,automatic,sedan,,1.0,2018-09-28,15
22899,2012.0,ram 1500,like new,8,gas,59000.0,automatic,truck,black,1.0,2018-07-14,49
16999,2017.0,jeep cherokee,like new,6,gas,70000.0,automatic,wagon,,1.0,2018-07-28,20
23299,2013.0,ford f-150,like new,8,gas,105000.0,automatic,truck,,1.0,2018-10-06,44
28899,2014.0,chevrolet suburban,like new,8,gas,65000.0,automatic,SUV,black,1.0,2018-08-04,45
22799,2014.0,gmc sierra 1500,like new,8,gas,113000.0,automatic,truck,blue,1.0,2018-12-09,34
27999,2014.0,gmc sierra 1500,like new,8,gas,52000.0,automatic,truck,white,1.0,2019-02-03,7
17999,2009.0,chevrolet silverado 1500,like new,8,gas,99300.0,automatic,truck,black,1.0,2018-07-05,87
29900,2018.0,ford mustang gt coupe 2d,good,8,gas,3827.0,automatic,coupe,yellow,,2018-05-17,23
17999,2016.0,chrysler 300,like new,6,gas,74900.0,automatic,sedan,white,1.0,2019-04-08,38
29299,,chevrolet tahoe,like new,,gas,89000.0,automatic,SUV,,1.0,2018-09-03,13
27999,2014.0,chevrolet silverado 1500,like new,8,gas,68000.0,automatic,truck,green,1.0,2018-11-20,52
38499,2014.0,ram 2500,like new,6,diesel,73800.0,automatic,truck,grey,1.0,2018-06-21,49
21999,2015.0,ford f-150,like new,8,gas,97000.0,automatic,truck,,1.0,2018-05-19,50
23999,2016.0,ford f-150,like new,8,gas,94000.0,automatic,truck,grey,1.0,2018-12-16,23
28699,2013.0,jeep wrangler unlimited,like new,6,gas,34000.0,automatic,SUV,white,1.0,2018-10-08,24
25499,2007.0,ram 2500,like new,,diesel,,automatic,truck,,1.0,2018-12-07,25
11999,2011.0,jeep grand cherokee,like new,6,gas,107000.0,automatic,SUV,grey,1.0,2018-10-23,9
18699,2011.0,gmc sierra 1500,like new,8,gas,104000.0,automatic,truck,white,1.0,2019-03-14,43
16199,2010.0,chevrolet tahoe,like new,8,gas,104800.0,automatic,SUV,grey,1.0,2018-10-02,103
12999,2005.0,chevrolet silverado 1500,like new,8,gas,74000.0,automatic,truck,black,1.0,2019-04-09,19
3295,2007.0,ford fusion,good,4,gas,135507.0,automatic,sedan,red,,2019-03-07,16
6295,2011.0,honda cr-v,good,4,gas,132257.0,automatic,SUV,silver,,2018-05-31,36
24200,2019.0,chevrolet camaro lt coupe 2d,good,6,gas,11438.0,other,coupe,grey,,2019-02-12,32
4495,2005.0,chevrolet trailblazer,good,6,gas,129354.0,automatic,SUV,,1.0,2018-10-24,71
15000,2007.0,toyota tundra,excellent,,gas,139000.0,automatic,truck,silver,,2018-10-06,94
18800,2015.0,chevrolet camaro lt coupe 2d,good,,gas,33926.0,other,coupe,grey,,2019-02-19,15
19700,2017.0,chevrolet camaro lt coupe 2d,good,6,gas,,other,coupe,black,,2018-11-26,18
32999,2013.0,jeep wrangler unlimited,excellent,6,gas,103000.0,automatic,offroad,grey,1.0,2018-09-21,26
21600,,chevrolet camaro lt coupe 2d,good,6,gas,19579.0,other,coupe,grey,,2018-09-05,39
32000,2016.0,chevrolet silverado 1500,excellent,8,gas,,automatic,truck,white,1.0,2018-09-22,14
25600,2017.0,ford mustang gt coupe 2d,good,8,gas,42957.0,other,coupe,black,,2019-03-02,10
1500,2006.0,ford f-150,good,,gas,154000.0,automatic,truck,white,,2018-09-28,131
26400,,ford mustang gt coupe 2d,good,8,gas,,other,coupe,white,,2018-11-22,97
